,Artist,Link,Lyrics
10,Coldplay,https://www.lyrics.com/lyric/36042581/Coldplay/A+Message,"['My song is love', 'Love to the loveless, shown', 'And it goes up', ""You don't have to be alone"", 'Your heavy heart', 'Is made of stone', 'And its so hard to see you clearly', ""You don't have to be on your own"", ""You don't have to be on your own"", ""And I'm not gonna take it back"", ""Well I'm not gonna say I don't mean that"", ""Your the target that I'm aiming at"", 'And I get that message home', 'My song is love', 'My song is love, unknown', ""And I'm on fire for you, clearly"", ""You don't have to be alone"", ""You don't have to be on your own"", ""And I'm not gonna take it back"", ""And I'm not gonna say I don't mean that"", ""Your the target that I'm aiming at"", ""But I'm nothing on my own"", 'Got to get that message home', ""And I'm not gonna stand and wait"", 'Not gonna leave it until its much too late', ""On a platform I'm gonna stand and say"", ""That I'm nothing on my own"", 'And I love you, please come home', 'My song is love, is love unknown', ""And I've got to get that message home""]"
11,Coldplay,https://www.lyrics.com/lyric/36111105/Coldplay/The+Scientist,"['Come up to meet you ', ""Tell you I'm sorry"", ""You don't know how lovely you are"", 'I had to find you', 'Tell you I need you', 'Tell you I set you apart', 'Tell me your secrets', 'And ask me your questions', ""Oh let's go back to the start"", 'Running in circles; coming up tails', 'Heads on a silence apart ', 'Nobody said it was easy', ""It's such a shame for us to part"", 'Nobody said it was easy', 'No one ever said it would be this hard', 'Oh take me back to the start', 'I was just guessing at numbers and figures', 'Pulling your puzzles apart', 'Questions of science; science and progress', 'Do not speak as loud as my heart', 'Tell me you love me', 'Come back and haunt me', 'Oh and I rush to the start', 'Running in circles, chasing our tails', 'Coming back as we are', 'Nobody said it was easy', ""Oh it's such a shame for us to part"", 'Nobody said it was easy', 'No one ever said it would be so hard', ""I'm going back to the start"", 'Oh ooh ooh ooh ooh ooh', 'Oh ooh ooh ooh ooh ooh', 'Oh ooh ooh ooh ooh ooh', 'Oh ooh ooh ooh ooh ooh']"
12,Coldplay,https://www.lyrics.com/lyric/36266256/Coldplay/Adventure+of+a+Lifetime,"[""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'We are legends, every day', ""That's what she told him"", ""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'Under this pressure, under this weight', 'We are diamonds', 'I feel my heart beating', 'I feel my heart beneath my skin', 'I feel my heart beating', 'Oh, you make me feel', ""Like I'm alive again"", 'Alive again', 'Oh, you make me feel', ""Like I'm alive again"", ""Said I can't go on, not in this way"", ""I'm a dream, I die by light of day"", 'Gonna hold up half the sky and say', 'Only I own me', 'I feel my heart beating', 'I feel my heart beneath my skin', 'Oh, I can feel my heart beating', ""'Cause you make me feel"", ""Like I'm alive again"", 'Alive again', 'Oh, you make me feel', ""Like I'm alive again"", ""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'Under this pressure, under this weight', 'We are diamonds taking shape', 'We are diamonds taking shape', '(Woo hoo, woo hoo)', ""If we've only got this life"", 'This adventure oh then I', ""If we've only got this life"", ""You'll get me through, oh"", ""If we've only got this life"", 'And this adventure, oh then I', 'Wanna share it with you', 'With you, with you', 'Sing it, oh, say yeah!', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)']"
13,Coldplay,https://www.lyrics.com/lyric/36341933/Coldplay/In+My+Place,"['In my place, in my place', ""Were lines that I couldn't change"", 'I was lost, oh yeah ', 'I was lost, I was lost', ""Crossed lines I shouldn't have crossed"", 'I was lost, oh yeah ', 'Yeah how long must you wait for it?', 'Yeah how long must you pay for it?', 'Yeah how long must you wait for it?', 'Oh for it', 'I was scared, I was scared', 'Tired and under prepared', 'But I wait for it', 'If you go, if you go', 'Leave me down here on my own', ""Then I'll wait for you (yeah)"", 'Yeah how long must you wait for it?', 'Yeah how long must you pay for it?', 'Yeah how long must you wait for it?', 'Oh for it', 'Sing it, please, please, please', 'Come back and sing to me, to me, me ', 'Come on and sing it out, now, now', 'Come on and sing it out, to me, me', 'Come back and sing it ', 'In my place, in my place', ""Were lines that I couldn't change"", 'And I was lost, oh yeah, oh yeah']"
14,Coldplay,https://www.lyrics.com/lyric/36341931/Coldplay/Fix+You,"[""When you try your best but you don't succeed "", 'When you get what you want but not what you need ', ""When you feel so tired but you can't sleep "", 'Stuck in reverse ', 'When the tears come streaming down your face ', ""When you lose something you can't replace "", 'When you love someone but it goes to waste ', 'Could it be worse? ', 'Lights will guide you home ', 'And ignite your bones ', 'And I will try to fix you ', 'High up above or down below ', ""When you're too in love to let it go "", ""If you never try you'll never know "", ""Just what you're worth "", 'Lights will guide you home ', 'And ignite your bones ', 'And I will try to fix you ', 'Tears come streaming down your face', 'When you lose something you cannot replace', 'Tears come streaming down your face', 'And I', 'Tears come streaming down your face', 'I promise you I will learn from all my mistakes', 'Tears come streaming down your face', 'And I', 'Lights will guide you home ', 'And ignite your bones ', 'And I will try to fix you']"
15,Coldplay,https://www.lyrics.com/lyric/36624378/Coldplay/Orphans,"['Boom boom ka, buba de ka', 'Boom boom ka, buba de ka', 'Boom boom ka, buba de ka', 'Rosaleem of the damascene', 'Yes, she had eyes like the moon', 'Would have been on the silver screen', 'But for the missile monsoon', 'She went, ""Woo woo, woo woo ooh ooh ooh""', 'Indigo go up to heaven today', '""Woo woo, woo woo ooh ooh ooh""', 'With bombs going boom ba-boom-boom', 'She say', 'I want to know when I can go', 'Back and get drunk with my friends', 'I want to know when I can go', 'Back and be young again', 'Baba would go where the flowers grow', 'Almond and peach trees in bloom', 'And he would know just when and what to sow', 'So golden and opportune', 'And he went ""Woo woo, woo woo ooh ooh ooh""', 'Tulips the color of honey today', ""It's true true, woo woo ooh ooh ooh"", 'With bombs going boom ba-boom-boom', 'He say', 'I want to know when I can go', 'Back and get drunk with my friends', 'I want to know when I can go', 'Back and be young again (yeah)', 'Woo woo, woo woo ooh ooh ooh', 'Woo woo, woo woo ooh ooh ooh', 'Cherubim, Seraphim soon', 'Come sailing us home by the light of the moon', 'Oh I want to know when I can go', 'Back and get drunk with my friends', 'I want to know when I can go', 'Back and feel home again', 'Woo woo, woo woo ooh ooh ooh', ""I guess we'll be raised on our own then"", 'Woo woo, woo woo ooh ooh ooh', ""I want to be with you 'til the world ends"", ""I want to be with you 'til the whole world ends"", 'Boom boom ka, buba de ka', 'Boom boom ka, buba de ka', 'Boom boom ka, buba de ka', 'Boom']"
16,Coldplay,https://www.lyrics.com/lyric/36624377/Coldplay/Arabesque,"['I could be you, you could be me', 'Two raindrops in the same sea', 'You could be\u2005me,\u2005I could be\u2005you', 'Two angles of the same view', 'And\u2005we share the same blood', ""Comme deux gouttes d'eau"", 'On se ressemble', 'Comme provenant de la même mère', 'Comme deux ruisseaux (You could be me)', 'Qui se rassemblent (I could be you)', 'Pour faire les grandes rivières', 'And we share the same blood', 'Yeah, we share the same blood', 'And we share the same blood', 'Yeah, we share the same blood', 'Music is the weapon, music is the weapon of the future', 'Music is the weapon, music is the weapon of the future', 'Music is the weapon, music is the weapon of the future', 'Same fucking blood', 'Same fucking blood']"
17,Coldplay,https://www.lyrics.com/lyric/36496067/Coldplay/Hymn+for+the+Weekend,"['Oh, angel sent from up above', 'You know you make my world light up', 'When I was down, when I was hurt', 'You came to lift me up', ""Life is a drink and love's a drug"", 'Oh, now I think I must be miles up', 'When I was a river dried up', 'You came to rain a flood', 'Ah-oh-ah-oh-ah', 'Got me feeling drunk and high', 'So high, so high', 'Ah-oh-ah-oh-ah', ""Now I'm feeling drunk and high"", 'So high, so high', 'Feeling drunk and high', 'Feeling drunk and high', 'So high', 'Oh, angel sent from up above', 'I feel it coursing through my blood', ""Life is a drink, your love's about"", 'To make the stars come out', 'Ah-oh-ah-oh-ah', 'Got me feeling drunk and high', 'So high, so high', 'Ah-oh-ah-oh-ah', ""Now I'm feeling drunk and high"", 'So high, so high', 'Feeling drunk and high', 'Feeling drunk and high', 'So high', 'That we shoot across the sky', 'That we shoot across the', 'That we shoot across the sky', 'That we shoot across the', 'That we shoot across the sky', 'That we shoot across the', 'That we shoot across the sky', 'That we shoot across the']"
18,Coldplay,https://www.lyrics.com/lyric/36367629/Coldplay/Adventure+of+a+Lifetime,"[""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'We are legends, every day', ""That's what she told him"", ""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'Under this pressure, under this weight', 'We are diamonds', 'I feel my heart beating', 'I feel my heart beneath my skin', 'I feel my heart beating', 'Oh, you make me feel', ""Like I'm alive again"", 'Alive again', 'Oh, you make me feel', ""Like I'm alive again"", ""Said I can't go on, not in this way"", ""I'm a dream, I die by light of day"", 'Gonna hold up half the sky and say', 'Only I own me', 'I feel my heart beating', 'I feel my heart beneath my skin', 'Oh, I can feel my heart beating', ""'Cause you make me feel"", ""Like I'm alive again"", 'Alive again', 'Oh, you make me feel', ""Like I'm alive again"", ""Turn your magic on, to me she'd say"", ""Everything you want's a dream away"", 'Under this pressure, under this weight', 'We are diamonds taking shape', 'We are diamonds taking shape', '(Woo hoo, woo hoo)', ""If we've only got this life"", 'This adventure oh then I', ""If we've only got this life"", ""You'll get me through, oh"", ""If we've only got this life"", 'And this adventure, oh then I', 'Wanna share it with you', 'With you, with you', 'Sing it, oh, say yeah!', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)', '(Woo hoo, woo hoo)']"
19,Coldplay,https://www.lyrics.com/lyric/34694284/Coldplay/Something+Just+Like+This,"[""I've been reading books of old"", 'The legends and the myths', 'Achilles and his gold', 'Hercules and his gifts', ""Spiderman's control"", 'And Batman with his fists', ""And clearly I don't see myself upon that list"", ""But she said, where'd you wanna go?"", 'How much you wanna risk?', ""I'm not looking for somebody"", 'With some superhuman gifts', 'Some superhero', 'Some fairytale bliss', 'Just something I can turn to', 'Somebody I can kiss', 'I want something just like this', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Oh, I want something just like this', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Oh, I want something just like this', 'I want something just like this', ""I've been reading books of old"", 'The legends and the myths', 'The testaments they told', 'The moon and its eclipse', 'And Superman unrolls', 'A suit before he lifts', ""But I'm not the kind of person that it fits"", ""She said, where'd you wanna go?"", 'How much you wanna risk?', ""I'm not looking for somebody"", 'With some superhuman gifts', 'Some superhero', 'Some fairytale bliss', 'Just something I can turn to', 'Somebody I can miss', 'I want something just like this', 'I want something just like this', 'I want something just like this', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Oh, I want something just like this', 'Doo-doo-doo, doo-doo', 'Doo-doo-doo, doo-doo-doo', 'Doo-doo-doo, doo-doo-doo', ""Where'd you wanna go?"", 'How much you wanna risk?', ""I'm not looking for somebody"", 'With some superhuman gifts', 'Some superhero', 'Some fairytale bliss', 'Just something I can turn to', 'Somebody I can kiss', 'I want something just like this', 'Oh, I want something just like this', 'Oh, I want something just like this', 'Oh, I want something just like this']"
